"Velocity_ft_p_s:0","Velocity_ft_p_s:1","Velocity_ft_p_s:2","Bed_Elev_ft","Water_Depth_ft","Water_Elev_ft","ManningN","h_99_percent","h_90_percent","h_50_percent","h_10_percent","h_1_percent","Points:0","Points:1","Points:2"
0.011455,0.0069888,0,940.46,0.093347,938.66,0.06,0.057838,0.082652,0.091807,0.096331,0.1,4.0308e+05,1.8039e+06,940.46
0.01484,0.010408,0,940.05,0.093991,938.13,0.06,0.062045,0.083763,0.092358,0.096607,0.1,4.0313e+05,1.8039e+06,940.05
0.0018684,0.016137,0,939.31,0.093166,937.63,0.06,0.056352,0.081547,0.091361,0.096145,0.1,4.0318e+05,1.8039e+06,939.31
0.00042135,0.015968,0,938.52,0.089932,937.3,0.06,0.042103,0.074996,0.088598,0.09508,0.1,4.0323e+05,1.8039e+06,938.52
0.0094098,0.01349,0,938.14,0.089306,937.01,0.06,0.042283,0.074816,0.088487,0.095024,0.1,4.0328e+05,1.8039e+06,938.14
0.018861,0.019492,0,937.28,0.090842,936.55,0.06,0.048565,0.077633,0.089295,0.09515,0.1,4.0333e+05,1.8039e+06,937.28
0.0229,0.020815,0,936.96,0.080083,936.36,0.06,0.040985,0.051122,0.076931,0.089503,0.1,4.0337e+05,1.8039e+06,936.96
0.0020124,0.0097441,0,938.97,0.087448,937.11,0.06,0.037929,0.072143,0.086008,0.092609,0.1,4.0356e+05,1.8039e+06,938.97
0.0048707,0.0071377,0,938.3,0.093018,937.08,0.06,0.069128,0.086,0.092392,0.095476,0.1,4.0358e+05,1.8039e+06,938.3
0.0033937,0.011232,0,937.98,0.095099,937.07,0.06,0.072024,0.088081,0.09446,0.097575,0.1,4.0363e+05,1.8039e+06,937.98
0.00041041,0.014667,0,938.25,0.094109,937.11,0.06,0.065691,0.086069,0.093479,0.09711,0.1,4.0368e+05,1.8039e+06,938.25
-0.0033175,0.012459,0,939.09,0.089855,937.3,0.06,0.043743,0.076509,0.089083,0.095132,0.1,4.0373e+05,1.8039e+06,939.09
-0.0050827,0.010389,-0,941.29,0.087764,938.38,0.06,0.034285,0.071769,0.08698,0.094209,0.1,4.0378e+05,1.8039e+06,941.29
0.004738,0.019925,0,940.6,0.089955,938.99,0.06,0.044436,0.08724,0.093619,0.097376,0.1,4.0463e+05,1.8039e+06,940.6
0.0059003,0.016951,0,940.71,0.09466,939.22,0.06,0.045515,0.092973,0.096536,0.098543,0.1,4.0463e+05,1.8039e+06,940.71
-0.00080275,-0.10944,0,942.4,0.095319,941.67,0.045,0.084258,0.088724,0.09307,0.097072,0.1,4.0782e+05,1.8039e+06,942.4
-0.050049,0.0076777,0,943.09,0.095579,942.61,0.045,0.086966,0.090294,0.093833,0.097165,0.1,4.0798e+05,1.804e+06,943.09
-0.050049,0.0076777,0,943.09,0.095579,942.87,0.045,0.086966,0.090294,0.093833,0.097165,0.1,4.0803e+05,1.8039e+06,943.09
-0.040897,0.0050972,0,943.09,0.095808,942.61,0.045,0.087583,0.090739,0.094155,0.097311,0.1,4.0798e+05,1.804e+06,943.09
-0.015418,0.028412,0,943.15,0.08681,942.81,0.045,0.061405,0.070891,0.081668,0.091486,0.1,4.0803e+05,1.8039e+06,943.15
-0.0033991,0.0016336,0,943.07,0.020751,942.37,0.055,0,0,0.0056435,0.043218,0.1,4.1118e+05,1.804e+06,943.07
-0.01837,0.00042211,-0,942.69,0.014938,942.26,0.055,0,0,0.0019172,0.06296,0.1,4.1122e+05,1.8039e+06,942.69
0.022169,0.022425,0,937.05,0.080138,936.47,0.06,0.041443,0.051475,0.077031,0.089459,0.1,4.0338e+05,1.8039e+06,937.05
0.0094375,0.030214,0,937.81,0.088066,937.13,0.06,0.0528,0.07248,0.086477,0.093379,0.1,4.0343e+05,1.8039e+06,937.81
-0.0033328,0.020073,0,941.33,0.09053,937.95,0.06,0.05078,0.077959,0.08935,0.094925,0.1,4.0348e+05,1.8039e+06,941.33
0.0033605,0.0079751,0,940.02,0.088172,938.23,0.06,0.037606,0.072529,0.086783,0.093539,0.1,4.0353e+05,1.8039e+06,940.02
0.0085111,0.018326,0,940.13,0.095067,938.47,0.06,0.054998,0.092586,0.096264,0.098215,0.1,4.0468e+05,1.8039e+06,940.13
0.010215,0.0052952,0,939.98,0.091074,938.39,0.06,0.053788,0.087838,0.093874,0.097284,0.1,4.0468e+05,1.8039e+06,939.98
0.00067649,-0.14046,0,942.05,0.094454,941.49,0.045,0.081475,0.086678,0.091693,0.096521,0.1,4.0782e+05,1.8039e+06,942.05
-0.015418,0.028412,0,943.43,0.08681,942.73,0.045,0.061405,0.070891,0.081668,0.091486,0.1,4.0808e+05,1.8039e+06,943.43
-0.028887,0.028958,0,943.47,0.079083,942.7,0.045,0.039773,0.053973,0.070988,0.086455,0.1,4.0808e+05,1.8039e+06,943.47
0.0010269,0.0072345,0,943.39,0.093636,942.78,0.045,0.081073,0.085857,0.091116,0.095908,0.1,4.0808e+05,1.8039e+06,943.39
-0.023209,-0.00087264,-0,942.71,0.021291,942.3,0.055,0.00058639,0.0052506,0.011723,0.069325,0.1,4.1123e+05,1.8039e+06,942.71
-0.033991,-0.0021769,-0,943.32,0.02789,942.8,0.055,0,1.3007e-05,0.014869,0.06741,0.1,4.1128e+05,1.8039e+06,943.32
-0.048907,-0.0005656,-0,943.9,0.044902,943.2,0.055,0,0.0024536,0.036134,0.074511,0.1,4.1133e+05,1.8039e+06,943.9
-0.16441,0.0045214,0,944.07,0.054305,943.51,0.055,0,0.0042422,0.04298,0.068375,0.1,4.1138e+05,1.8039e+06,944.07
-0.065821,0.0049274,0,944.85,0.044723,944.25,0.055,0,0,0.019578,0.059471,0.1,4.1143e+05,1.8039e+06,944.85
-0.026198,0.0012183,0,944.69,0.035031,944.57,0.055,0,0,2.2497e-05,0.051729,0.1,4.1148e+05,1.8039e+06,944.69
-0.026198,0.0012183,0,944.69,0.035031,944.57,0.055,0,0,2.2497e-05,0.051729,0.1,4.1148e+05,1.8039e+06,944.69
0.024224,-0.0067663,0,939.84,0.080773,938.1,0.06,0.040694,0.07326,0.085786,0.093232,0.1,4.047e+05,1.8038e+06,939.84
0.003039,-0.22659,0,942.04,0.092946,941.09,0.045,0.07638,0.082965,0.089261,0.095545,0.1,4.0782e+05,1.8038e+06,942.04
-0.020695,-0.0044941,0,943.39,0.093636,942.77,0.045,0.081073,0.085857,0.091116,0.095908,0.1,4.0808e+05,1.8039e+06,943.39
-0.020695,-0.0044941,0,942.77,0.093636,942.63,0.045,0.081073,0.085857,0.091116,0.095908,0.1,4.0813e+05,1.8038e+06,942.77
0.0018813,0.044734,0,942.75,0.09589,942.64,0.045,0.087693,0.090832,0.094255,0.097361,0.1,4.0813e+05,1.8038e+06,942.75
-0.011928,0.016998,0,944.69,0.03744,944.57,0.055,0,0,0.0047989,0.053362,0.1,4.1151e+05,1.8038e+06,944.69
0.0042519,-0.012123,0,939.65,0.080469,937.97,0.06,0.0422,0.083079,0.092408,0.096799,0.1,4.0468e+05,1.8038e+06,939.65
-0.010708,-0.020847,-0,938.99,0.082574,936.79,0.06,0.048569,0.083695,0.092536,0.09669,0.1,4.0464e+05,1.8038e+06,938.99
0.0042741,-0.25774,0,941.65,0.091817,940.54,0.045,0.072047,0.079853,0.087412,0.094776,0.1,4.0782e+05,1.8038e+06,941.65
-0.026522,0.017754,0,942.81,0.092079,942.64,0.045,0.07613,0.082263,0.08893,0.094922,0.1,4.0813e+05,1.8038e+06,942.81
-0.026522,0.017754,0,942.81,0.092079,942.49,0.045,0.07613,0.082263,0.08893,0.094922,0.1,4.0813e+05,1.8038e+06,942.81
-0.010669,0.080227,0,944.69,0.042687,944.6,0.055,0,0,0.016814,0.059632,0.1,4.115e+05,1.8038e+06,944.69
0.017036,-0.026979,0,939.01,0.056683,937.61,0.06,0.040018,0.06259,0.089504,0.096007,0.1,4.0453e+05,1.8038e+06,939.01
0.019628,-0.028636,0,938.81,0.04183,936.3,0.06,0.038226,0.043459,0.055015,0.077804,0.1,4.0448e+05,1.8037e+06,938.81
-0.0039261,-0.023918,0,939.37,0.066644,937.12,0.06,0.046714,0.070061,0.091945,0.097043,0.1,4.0458e+05,1.8038e+06,939.37
-0.014633,-0.016717,-0,938.92,0.064942,936.73,0.06,0.050818,0.072164,0.090429,0.096578,0.1,4.0463e+05,1.8038e+06,938.92
0.0017683,-0.11459,0,941.54,0.093838,939.94,0.045,0.074728,0.08428,0.090323,0.096016,0.1,4.0782e+05,1.8037e+06,941.54
-0.026522,0.017754,0,944.32,0.092079,943.29,0.045,0.07613,0.082263,0.08893,0.094922,0.1,4.0818e+05,1.8037e+06,944.32
0.0019605,0.010009,0,944.41,0.087779,943.33,0.045,0.063247,0.072643,0.082893,0.092156,0.1,4.0818e+05,1.8037e+06,944.41
-0.0023249,0.10515,0,945.03,0.036991,944.78,0.055,0,0,0.021309,0.052163,0.1,4.115e+05,1.8037e+06,945.03
0.021032,-0.028048,0,938.79,0.041344,936.28,0.06,0.038051,0.041477,0.05497,0.077787,0.1,4.0448e+05,1.8037e+06,938.79
0.011896,-0.015544,0,937.05,0.024322,935.62,0.06,0.020722,0.023905,0.083165,0.093589,0.1,4.0444e+05,1.8037e+06,937.05
8.5346e-05,-0.057212,0,940.9,0.09545,939.36,0.045,0.080731,0.088917,0.093471,0.097488,0.1,4.0783e+05,1.8037e+06,940.9
0.0019605,0.010009,0,945.28,0.087779,944.12,0.045,0.063247,0.072643,0.082893,0.092156,0.1,4.0823e+05,1.8037e+06,945.28
-0.010706,-0.0011316,0,945.28,0.087779,944.1,0.045,0.063247,0.072643,0.082893,0.092156,0.1,4.0823e+05,1.8037e+06,945.28
0.0005754,0.0074142,0,945.32,0.092788,944.16,0.045,0.078206,0.08382,0.089899,0.095376,0.1,4.0823e+05,1.8037e+06,945.32
0.00015588,0.0023062,0,942.71,0.011713,941.8,0.055,0,0.00088595,0.0082134,0.015175,0.1,4.0998e+05,1.8037e+06,942.71
-5.6633e-05,0.00023443,0,942.66,0.0049924,941.78,0.055,0,0,0,0.011949,0.1,4.0998e+05,1.8037e+06,942.66
-0.0003008,0.00014272,0,942.71,0.018296,942.04,0.055,0.0072374,0.010829,0.014714,0.021943,0.1,4.1003e+05,1.8037e+06,942.71
-0.00059538,7.5232e-05,0,942.75,0.015354,942.06,0.055,0,2.9202e-05,0.010461,0.020044,0.1,4.1004e+05,1.8037e+06,942.75
0.0033798,0.16075,0,945.85,0.0419,945.28,0.055,0,0,0.02681,0.055608,0.1,4.1151e+05,1.8037e+06,945.85
0.048557,-0.022163,0,935.52,0.050206,934.42,0.06,0.034811,0.045801,0.085086,0.091149,0.1,4.0443e+05,1.8036e+06,935.52
-0.0010482,-0.02503,-0,940.57,0.095165,939.14,0.045,0.083751,0.089049,0.093793,0.09775,0.1,4.0783e+05,1.8036e+06,940.57
-0.018341,-0.0089182,0,945.32,0.092788,944.18,0.045,0.078206,0.08382,0.089899,0.095376,0.1,4.0823e+05,1.8037e+06,945.32
-0.018341,-0.0089182,0,944.7,0.092788,944.12,0.045,0.078206,0.08382,0.089899,0.095376,0.1,4.0828e+05,1.8036e+06,944.7
0.007387,0.020327,0,944.68,0.092082,944.11,0.045,0.076051,0.082226,0.088907,0.094924,0.1,4.0828e+05,1.8036e+06,944.68
0.00025028,0.0023247,0,943.59,0.014145,942.25,0.055,0,0,0.0075344,0.020323,0.1,4.0998e+05,1.8036e+06,943.59
-0.001643,0.00020761,0,943.41,0.042372,942.71,0.055,0,8.0587e-05,0.028868,0.054702,0.1,4.1008e+05,1.8036e+06,943.41
-0.0035127,0.00011697,0,943.23,0.062611,942.71,0.055,0.0031786,0.01724,0.047984,0.075884,0.1,4.1013e+05,1.8036e+06,943.23
-0.0041638,0.00030093,0,943.3,0.067932,942.38,0.055,0.021949,0.03961,0.058709,0.076307,0.1,4.1018e+05,1.8036e+06,943.3
-0.0016807,0.0010833,0,943.12,0.060853,942.32,0.055,0.00074144,0.024167,0.048893,0.071724,0.1,4.1019e+05,1.8036e+06,943.12
-0.0026773,0.046364,0,946.91,0.024429,945.78,0.055,0,0.0056321,0.018141,0.048126,0.1,4.1152e+05,1.8036e+06,946.91
-0.0080495,-0.0013768,0,947.02,0.038198,946.02,0.055,0,0,0.025004,0.060937,0.1,4.1163e+05,1.8036e+06,947.02
-0.0030888,-0.00052832,0,947.97,0.014657,946.01,0.055,0,0,0.0095946,0.046032,0.1,4.1159e+05,1.8036e+06,947.97
-0.015907,0.00021553,0,946.66,0.055183,946.13,0.054624,0,0,0.036166,0.071708,0.1,4.1168e+05,1.8037e+06,946.66
-0.0076311,0.0010473,0,947.19,0.039661,946.52,0.05274,0,0,0.024367,0.06203,0.1,4.1173e+05,1.8036e+06,947.19
-0.0039092,0.0023666,-0,947.87,0.015296,946.55,0.050123,0,0,0.0059293,0.045876,0.1,4.1177e+05,1.8036e+06,947.87
0.040857,-0.023762,0,935.99,0.043314,935.05,0.06,0.030164,0.043094,0.081714,0.092457,0.1,4.0438e+05,1.8036e+06,935.99
0.034399,-0.037604,0,936.5,0.050712,934.5,0.06,0.030434,0.050559,0.059266,0.075843,0.1,4.0433e+05,1.8036e+06,936.5
0.048045,-0.024675,0,935.52,0.050623,934.41,0.06,0.035136,0.046222,0.084006,0.090749,0.1,4.0443e+05,1.8036e+06,935.52
-0.0017879,0.00025143,-0,941.23,0.095712,939.51,0.045,0.084852,0.089612,0.093909,0.097648,0.1,4.0783e+05,1.8036e+06,941.23
0.007387,0.020327,0,944.36,0.092082,944.08,0.045,0.076051,0.082226,0.088907,0.094924,0.1,4.0833e+05,1.8036e+06,944.36
-0.018388,0.018902,0,944.36,0.090406,944.07,0.045,0.07088,0.078423,0.086552,0.093852,0.1,4.0833e+05,1.8036e+06,944.36
-0.00082767,0.00055073,0,943.87,0.0090155,942.25,0.055,0,0,0.0014547,0.018996,0.1,4.0998e+05,1.8036e+06,943.87
-0.0017892,0.0011532,0,942.86,0.06478,942.44,0.055,0.00078929,0.025727,0.052049,0.076353,0.1,4.1023e+05,1.8036e+06,942.86
-0.0029543,0.00022588,0,942.97,0.07008,942.3,0.055,0.011774,0.034326,0.058423,0.080677,0.1,4.1028e+05,1.8036e+06,942.97
-0.0035789,3.7218e-05,0,942.37,0.066621,942,0.055,0.019519,0.037598,0.057156,0.075228,0.1,4.1033e+05,1.8036e+06,942.37
-0.0037159,-8.7807e-06,0,942.09,0.068933,941.87,0.055,0.026342,0.042688,0.060371,0.076719,0.1,4.1038e+05,1.8036e+06,942.09
0,-0.00038217,0,942.09,0.030745,941.85,0.055,0,0,0.0051887,0.053944,0.1,4.1041e+05,1.8036e+06,942.09
-0.001661,-0.00025785,0,946.71,0.039113,943.99,0.055,0,0,0.01556,0.060616,0.1,4.108e+05,1.8036e+06,946.71
0.00070792,-8.178e-05,0,946.08,0.075372,943.74,0.055,0.027858,0.04625,0.065852,0.084072,0.1,4.1083e+05,1.8036e+06,946.08
0.00099862,0.0004372,0,946.04,0.064727,943.67,0.055,0.00058573,0.025661,0.051958,0.0764,0.1,4.1084e+05,1.8036e+06,946.04
-0.015883,0.010766,0,946.34,0.095109,943.97,0.055,0.084269,0.088476,0.093051,0.096897,0.1,4.1083e+05,1.8036e+06,946.34
0.0001894,-0.01164,0,946.34,0.095109,943.98,0.055,0.084269,0.088476,0.093051,0.096897,0.1,4.1083e+05,1.8036e+06,946.34
-0.017625,0.00052628,0,946.98,0.037337,945.82,0.055,0.03241,0.034302,0.036385,0.056107,0.1,4.1153e+05,1.8036e+06,946.98
-0.0081835,0.00036629,0,947.96,0.025078,946.01,0.055,0.021775,0.023043,0.024438,0.052616,0.1,4.1158e+05,1.8036e+06,947.96
-0.0033665,0.002718,-0,947.91,0.01767,946.57,0.05,0.0031754,0.0051298,0.0094226,0.047272,0.1,4.1178e+05,1.8036e+06,947.91
-0.0081527,0.00603,0,947.75,0.055666,946.74,0.05,0,0,0.037986,0.070993,0.1,4.1183e+05,1.8036e+06,947.75
-0.0082537,0.0061047,0,947.6,0.056356,946.83,0.05,0,0,0.038456,0.071873,0.1,4.1185e+05,1.8036e+06,947.6
0.0070829,-0.032969,0,936.16,0.045308,934.67,0.06,0.030882,0.042353,0.068478,0.087342,0.1,4.0428e+05,1.8035e+06,936.16
0.00055394,-0.024752,0,934.42,0.02585,933.58,0.06,0.011898,0.018451,0.056667,0.083237,0.1,4.0426e+05,1.8035e+06,934.42
0.034125,-0.037184,0,936.49,0.050644,934.5,0.06,0.030337,0.050489,0.05867,0.075611,0.1,4.0433e+05,1.8036e+06,936.49
-0.0017208,-0.011156,-0,941.29,0.094804,939.6,0.045,0.07792,0.086544,0.091814,0.096597,0.1,4.0782e+05,1.8035e+06,941.29
-0.0096569,0.022104,0,944.45,0.078608,943.99,0.045,0.034601,0.051688,0.069984,0.086303,0.1,4.0834e+05,1.8036e+06,944.45
-0.0096569,0.022104,0,944.96,0.078608,944.27,0.045,0.034601,0.051688,0.069984,0.086303,0.1,4.0834e+05,1.8035e+06,944.96
-0.012688,0.016217,0,944.36,0.084474,944.03,0.045,0.052623,0.064977,0.078221,0.090057,0.1,4.0833e+05,1.8036e+06,944.36
4.3122e-05,0,0,943.87,0.0063213,942.25,0.055,0,0,0.00072777,0.014639,0.1,4.0998e+05,1.8036e+06,943.87
4.3008e-05,0,0,943.87,0.0063045,942.35,0.055,0,0,0.00072584,0.014367,0.1,4.1002e+05,1.8035e+06,943.87
0,-0.00039651,0,942.09,0.031899,941.92,0.055,0,0,0.0053834,0.055969,0.1,4.1043e+05,1.8035e+06,942.09
-0.001775,0.00019341,0,942.68,0.056186,942.19,0.055,0.0036657,0.019876,0.039151,0.071675,0.1,4.1048e+05,1.8035e+06,942.68
-0.0038948,0.00014506,0,944.41,0.070487,942.86,0.055,0.013631,0.035432,0.059035,0.08092,0.1,4.1053e+05,1.8035e+06,944.41
-0.0041793,6.0886e-05,0,945.66,0.072823,943.75,0.055,0.020533,0.040578,0.062285,0.082427,0.1,4.1058e+05,1.8035e+06,945.66
-0.0040637,-5.0026e-05,0,946.6,0.075421,944.51,0.055,0.02818,0.046287,0.065898,0.084106,0.1,4.1063e+05,1.8035e+06,946.6
-0.0027949,-0.00011071,0,947.65,0.075973,945.02,0.055,0.029835,0.047517,0.06667,0.084461,0.1,4.1068e+05,1.8035e+06,947.65
-0.0020177,-0.00016253,0,948.1,0.063686,945.56,0.055,0.017175,0.030527,0.049632,0.076512,0.1,4.1073e+05,1.8035e+06,948.1
-0.001661,-0.00025785,0,947.59,0.039113,944.89,0.055,0,0,0.01556,0.060616,0.1,4.1076e+05,1.8035e+06,947.59
-0.023459,0.0052334,0,948.28,0.095784,945.95,0.055,0.086366,0.090033,0.094006,0.097317,0.1,4.1073e+05,1.8035e+06,948.28
-0.011476,0.00082714,0,948.31,0.09576,945.94,0.055,0.086275,0.089974,0.093973,0.097305,0.1,4.1073e+05,1.8035e+06,948.31
-0.019292,0.0029383,0,948.31,0.095737,945.95,0.055,0.086184,0.089915,0.09394,0.097292,0.1,4.1073e+05,1.8035e+06,948.31
-0.023459,0.0052334,0,946.38,0.095784,944.01,0.055,0.086366,0.090033,0.094006,0.097317,0.1,4.1083e+05,1.8036e+06,946.38
-0.016009,-0.0013188,0,946.35,0.095642,943.97,0.055,0.085918,0.089706,0.093806,0.097231,0.1,4.1083e+05,1.8036e+06,946.35
-0.0037966,-0.0079251,0,946.34,0.095308,943.97,0.055,0.084878,0.088934,0.093333,0.097023,0.1,4.1083e+05,1.8036e+06,946.34
-0.0020951,0.0068794,0,947.52,0.079776,946.84,0.05,0.044224,0.052653,0.071183,0.087235,0.1,4.1187e+05,1.8035e+06,947.52
0.0065167,-0.0041981,0,933.49,0.014246,933.18,0.06,0.00011265,0.00020913,0.050534,0.081246,0.1,4.0424e+05,1.8035e+06,933.49
-0.0026152,-0.026112,-0,940.44,0.093024,938.84,0.045,0.07168,0.082239,0.089161,0.095495,0.1,4.0782e+05,1.8035e+06,940.44
-0.0096569,0.022104,0,945.47,0.078608,944.36,0.045,0.034601,0.051688,0.069984,0.086303,0.1,4.0838e+05,1.8035e+06,945.47
-0.01871,0.013771,0,945.3,0.070854,944.24,0.045,0.010691,0.034137,0.059092,0.081332,0.1,4.0839e+05,1.8035e+06,945.3
4.2987e-05,0,0,942.33,0.0063014,941.81,0.055,0,0,0.00072549,0.014217,0.1,4.1002e+05,1.8035e+06,942.33
-0.027474,-0.0055895,0,947.96,0.095631,945.33,0.055,0.085793,0.089632,0.093778,0.097234,0.1,4.1068e+05,1.8035e+06,947.96
-0.027474,-0.0055895,0,947.66,0.095631,946.59,0.055,0.085793,0.089632,0.093778,0.097234,0.1,4.1063e+05,1.8035e+06,947.66
-0.013946,-0.0046848,0,947.66,0.09566,946.6,0.055,0.085974,0.089755,0.093835,0.097253,0.1,4.1063e+05,1.8035e+06,947.66
-0.018674,-0.0051158,0,947.66,0.095688,946.6,0.055,0.086149,0.089874,0.09389,0.097271,0.1,4.1063e+05,1.8035e+06,947.66
-0.027474,-0.0055895,0,948.29,0.095631,945.95,0.055,0.085793,0.089632,0.093778,0.097234,0.1,4.1073e+05,1.8035e+06,948.29
-0.016769,-0.0058072,0,948.27,0.095685,945.94,0.055,0.085991,0.089775,0.09386,0.097263,0.1,4.1073e+05,1.8035e+06,948.27
-0.0035797,0,0,947.5,0.065891,946.81,0.05,0,0.020157,0.051423,0.078465,0.1,4.1188e+05,1.8035e+06,947.5
-0.0035797,0,0,947.5,0.065891,947.04,0.05,0,0.020157,0.051423,0.078465,0.1,4.1191e+05,1.8035e+06,947.5
0.0028354,-0.0091546,0,933.57,0.0087247,932.98,0.06,6.0111e-07,1.7772e-06,0.034109,0.071565,0.1,4.0423e+05,1.8034e+06,933.57
-0.020982,-0.019382,-0,938.77,0.076302,938.02,0.045,0.06661,0.072,0.0889,0.09431,0.1,4.0783e+05,1.8034e+06,938.77
-0.01871,0.013771,0,944.84,0.070854,944.03,0.045,0.010691,0.034137,0.059092,0.081332,0.1,4.0843e+05,1.8034e+06,944.84
-0.01871,0.013771,0,944.16,0.070854,943.63,0.045,0.010691,0.034137,0.059092,0.081332,0.1,4.0846e+05,1.8034e+06,944.16
-0.0087223,0.0054532,0,944.06,0.08311,943.66,0.045,0.048287,0.061843,0.07629,0.089188,0.1,4.0848e+05,1.8034e+06,944.06
-0.0015514,0.0017833,0,944.05,0.089916,943.71,0.045,0.069189,0.07725,0.085853,0.093537,0.1,4.0848e+05,1.8034e+06,944.05
0.00028333,0,0,942.09,0.0062602,941.65,0.055,0,0,0.00027643,0.015797,0.1,4.1002e+05,1.8034e+06,942.09
0.00067097,-0.0047162,0,947.3,0.095474,946.04,0.055,0.08539,0.089343,0.093583,0.097134,0.1,4.1058e+05,1.8035e+06,947.3
0.00067097,-0.0047162,0,947,0.095474,946.08,0.055,0.08539,0.089343,0.093583,0.097134,0.1,4.1053e+05,1.8034e+06,947
-0.0041595,0.00011193,0,947.31,0.095474,946.05,0.055,0.08539,0.089343,0.093583,0.097134,0.1,4.1058e+05,1.8035e+06,947.31
-0.0041595,0.00011193,0,947.64,0.095474,946.6,0.055,0.08539,0.089343,0.093583,0.097134,0.1,4.1063e+05,1.8035e+06,947.64
-0.01522,-0.0082642,0,947.64,0.095583,946.6,0.055,0.085778,0.089614,0.09374,0.097204,0.1,4.1063e+05,1.8035e+06,947.64
0.0029316,0.0029316,0,947.31,0.065891,946.88,0.05,0,0.020157,0.051423,0.078465,0.1,4.1191e+05,1.8034e+06,947.31
0.00079005,-0.015921,0,933.36,0.0084886,932.8,0.06,1.9868e-07,2.849e-07,0.0058167,0.060146,0.1,4.0423e+05,1.8034e+06,933.36
6.2165e-06,-0.017625,0,933.19,0.0097322,932.7,0.06,0,0,0.0049754,0.060712,0.1,4.0422e+05,1.8034e+06,933.19
-0.028394,-0.010354,-0,938.81,0.071268,937.94,0.045,0.047824,0.058716,0.080937,0.090895,0.1,4.0783e+05,1.8034e+06,938.81
-0.027462,-0.0052227,-0,939.35,0.080648,938.53,0.045,0.053171,0.064897,0.081545,0.091674,0.1,4.0786e+05,1.8034e+06,939.35
0.0053382,0.0043366,0,944.04,0.091237,943.7,0.045,0.073258,0.080252,0.087715,0.094374,0.1,4.0848e+05,1.8034e+06,944.04
0.0053382,0.0043366,0,943.72,0.091237,943.36,0.045,0.073258,0.080252,0.087715,0.094374,0.1,4.0853e+05,1.8034e+06,943.72
-0.0026035,-0.0062563,0,943.69,0.087556,943.33,0.045,0.06124,0.07157,0.082479,0.092056,0.1,4.0853e+05,1.8034e+06,943.69
0.00028315,0,0,941.75,0.0062563,941.65,0.055,0,0,0.00027625,0.016237,0.1,4.1002e+05,1.8034e+06,941.75
-0.023675,-0.0084147,0,946.98,0.095459,946.07,0.055,0.085307,0.089298,0.093557,0.097114,0.1,4.1053e+05,1.8034e+06,946.98
-0.023675,-0.0084147,0,946.34,0.095459,945.88,0.055,0.085307,0.089298,0.093557,0.097114,0.1,4.1048e+05,1.8034e+06,946.34
-0.0044974,-0.013074,0,946.33,0.095463,945.88,0.055,0.085286,0.08932,0.093563,0.097118,0.1,4.1048e+05,1.8034e+06,946.33
0.002925,0.002925,0,947.31,0.065741,946.46,0.05,0,0.020111,0.051307,0.078287,0.1,4.1191e+05,1.8034e+06,947.31
-0.003723,-0.010312,0,947.31,0.08633,946.36,0.05,0.057477,0.068513,0.080691,0.091236,0.1,4.1192e+05,1.8034e+06,947.31
0.00035919,-0.066965,0,933.15,0.0077106,932.51,0.06,0,0,0.0029431,0.05884,0.1,4.0422e+05,1.8033e+06,933.15
-0.058779,0.016903,-0,936.06,0.064814,935.8,0.045,0.056631,0.067739,0.084541,0.093733,0.1,4.0546e+05,1.8033e+06,936.06
-0.047841,-0.011656,-0,936.22,0.086091,936.08,0.045,0.053659,0.0845,0.0924,0.097228,0.1,4.0548e+05,1.8033e+06,936.22
-0.039707,0.010578,-0,936.49,0.085703,936.26,0.045,0.028874,0.083342,0.091745,0.097111,0.1,4.0553e+05,1.8033e+06,936.49
-0.01303,-0.00047894,-0,936.53,0.095039,936.31,0.045,0.062959,0.09292,0.096454,0.098689,0.1,4.0553e+05,1.8033e+06,936.53
-0.028307,0.012714,-0,939.34,0.089291,938.54,0.045,0.060691,0.07222,0.083237,0.092831,0.1,4.0786e+05,1.8033e+06,939.34
-0.0026035,-0.0062563,0,943.41,0.087556,942.99,0.045,0.06124,0.07157,0.082479,0.092056,0.1,4.0858e+05,1.8033e+06,943.41
-0.0061826,-0.00030951,0,943.41,0.087556,942.97,0.045,0.06124,0.07157,0.082479,0.092056,0.1,4.0858e+05,1.8033e+06,943.41
-1.1875e-05,0.0059451,0,943.36,0.083317,942.94,0.045,0.048505,0.062118,0.076559,0.089336,0.1,4.0859e+05,1.8033e+06,943.36
0,0,0,943.06,0,942.14,0.055,0,0,0,0.018865,0.1,4.0965e+05,1.8033e+06,943.06
0.00040836,0.00031677,0,943.04,0.012415,942.05,0.055,0.0071005,0.0091812,0.011379,0.01413,0.1,4.0968e+05,1.8033e+06,943.04
0,0,0,942.94,0,942.01,0.055,0,0,0,0.00071666,0.1,4.0969e+05,1.8033e+06,942.94
0,0,0,942.29,0,941.78,0.055,0,0,0,0.0068585,0.1,4.0997e+05,1.8033e+06,942.29
0.00028315,0,0,942.33,0.0062563,941.8,0.055,0,0,0.00027625,0.017378,0.1,4.0998e+05,1.8033e+06,942.33
-0.014088,-0.019647,0,945.74,0.079853,945.32,0.055,0.045181,0.058808,0.073383,0.085418,0.1,4.1038e+05,1.8034e+06,945.74
-0.0099455,-0.01387,0,945.72,0.056371,945.1,0.055,0.031895,0.041515,0.051804,0.0603,0.1,4.1033e+05,1.8033e+06,945.72
